"","circRNA","miRNAs"
"50912","hsa_circ_0000990","hsa-miR-513a-5p"
"50913","hsa_circ_0000990","hsa-miR-520g"
"50914","hsa_circ_0000990","hsa-miR-520h"
"50915","hsa_circ_0000990","hsa-miR-532-3p"
"50916","hsa_circ_0000990","hsa-miR-543"
"50917","hsa_circ_0000990","hsa-miR-548p"
"50918","hsa_circ_0000990","hsa-miR-556-3p"
"50919","hsa_circ_0000990","hsa-miR-557"
"50920","hsa_circ_0000990","hsa-miR-561"
"50921","hsa_circ_0000990","hsa-miR-569"
"50922","hsa_circ_0000990","hsa-miR-579"
"50923","hsa_circ_0000990","hsa-miR-580"
"50924","hsa_circ_0000990","hsa-miR-599"
"50925","hsa_circ_0000990","hsa-miR-604"
"50926","hsa_circ_0000990","hsa-miR-607"
"50927","hsa_circ_0000990","hsa-miR-620"
"50928","hsa_circ_0000990","hsa-miR-628-3p"
"50929","hsa_circ_0000990","hsa-miR-647"
"50930","hsa_circ_0000990","hsa-miR-671-5p"
"50931","hsa_circ_0000990","hsa-miR-766"
"50932","hsa_circ_0000990","hsa-miR-767-3p"
"50933","hsa_circ_0000990","hsa-miR-767-5p"
"50934","hsa_circ_0000990","hsa-miR-874"
"50935","hsa_circ_0000990","hsa-miR-885-3p"
"50936","hsa_circ_0000990","hsa-miR-924"
"50937","hsa_circ_0000990","hsa-miR-944"
"50938","hsa_circ_0008027","hsa-miR-1205"
"50939","hsa_circ_0008027","hsa-miR-1228"
"50940","hsa_circ_0008027","hsa-miR-1286"
"50941","hsa_circ_0008027","hsa-miR-1287"
"50942","hsa_circ_0008027","hsa-miR-1289"
"50943","hsa_circ_0008027","hsa-miR-149"
"50944","hsa_circ_0008027","hsa-miR-1825"
"50945","hsa_circ_0008027","hsa-miR-432"
"50946","hsa_circ_0008027","hsa-miR-558"
"50947","hsa_circ_0008027","hsa-miR-577"
"50948","hsa_circ_0008027","hsa-miR-615-5p"
"50949","hsa_circ_0008027","hsa-miR-621"
"50950","hsa_circ_0008027","hsa-miR-622"
"50951","hsa_circ_0008027","hsa-miR-640"
"50952","hsa_circ_0008027","hsa-miR-648"
"50953","hsa_circ_0008027","hsa-miR-671-5p"
"50954","hsa_circ_0008027","hsa-miR-766"
"50955","hsa_circ_0002154","hsa-miR-1236"
"50956","hsa_circ_0002154","hsa-miR-1305"
"50957","hsa_circ_0002154","hsa-miR-136"
"50958","hsa_circ_0002154","hsa-miR-191"
"50959","hsa_circ_0002154","hsa-miR-217"
"50960","hsa_circ_0002154","hsa-miR-485-3p"
"50961","hsa_circ_0002154","hsa-miR-515-5p"
"50962","hsa_circ_0002154","hsa-miR-543"
"50963","hsa_circ_0002154","hsa-miR-548g"
"50964","hsa_circ_0002154","hsa-miR-556-3p"
"50965","hsa_circ_0002154","hsa-miR-568"
"50966","hsa_circ_0002154","hsa-miR-580"
"50967","hsa_circ_0002154","hsa-miR-589"
"50968","hsa_circ_0002154","hsa-miR-607"
"50969","hsa_circ_0002154","hsa-miR-623"
"50970","hsa_circ_0002154","hsa-miR-635"
"50971","hsa_circ_0002154","hsa-miR-942"
"50972","hsa_circ_0087960","hsa-miR-1200"
"50973","hsa_circ_0087960","hsa-miR-1253"
"50974","hsa_circ_0087960","hsa-miR-223"
"50975","hsa_circ_0087960","hsa-miR-383"
"50976","hsa_circ_0087960","hsa-miR-510"
"50977","hsa_circ_0087960","hsa-miR-512-5p"
"50978","hsa_circ_0087960","hsa-miR-578"
"50979","hsa_circ_0087960","hsa-miR-885-3p"
"50980","hsa_circ_0003285","hsa-miR-1246"
"50981","hsa_circ_0003285","hsa-miR-1279"
"50982","hsa_circ_0003285","hsa-miR-136"
"50983","hsa_circ_0003285","hsa-miR-377"
"50984","hsa_circ_0003285","hsa-miR-555"
"50985","hsa_circ_0003285","hsa-miR-561"
"50986","hsa_circ_0005151","hsa-miR-1184"
"50987","hsa_circ_0005151","hsa-miR-1200"
"50988","hsa_circ_0005151","hsa-miR-1205"
"50989","hsa_circ_0005151","hsa-miR-1208"
"50990","hsa_circ_0005151","hsa-miR-1248"
"50991","hsa_circ_0005151","hsa-miR-1264"
"50992","hsa_circ_0005151","hsa-miR-127-5p"
"50993","hsa_circ_0005151","hsa-miR-518a-5p"
"50994","hsa_circ_0005151","hsa-miR-527"
"50995","hsa_circ_0005151","hsa-miR-548g"
"50996","hsa_circ_0005151","hsa-miR-548p"
"50997","hsa_circ_0005151","hsa-miR-605"
"50998","hsa_circ_0005151","hsa-miR-616"
"50999","hsa_circ_0005151","hsa-miR-618"
"51000","hsa_circ_0070941","hsa-miR-1206"
"51001","hsa_circ_0070941","hsa-miR-1236"
"51002","hsa_circ_0070941","hsa-miR-1258"
"51003","hsa_circ_0070941","hsa-miR-1264"
"51004","hsa_circ_0070941","hsa-miR-1265"
"51005","hsa_circ_0070941","hsa-miR-1288"
"51006","hsa_circ_0070941","hsa-miR-1299"
"51007","hsa_circ_0070941","hsa-miR-1305"
"51008","hsa_circ_0070941","hsa-miR-375"
"51009","hsa_circ_0070941","hsa-miR-494"
"51010","hsa_circ_0070941","hsa-miR-502-5p"
"51011","hsa_circ_0070941","hsa-miR-516b"
"51012","hsa_circ_0070941","hsa-miR-548c-3p"
"51013","hsa_circ_0070941","hsa-miR-561"
"51014","hsa_circ_0070941","hsa-miR-576-3p"
"51015","hsa_circ_0070941","hsa-miR-578"
"51016","hsa_circ_0070941","hsa-miR-607"
"51017","hsa_circ_0070941","hsa-miR-609"
"51018","hsa_circ_0070941","hsa-miR-610"
"51019","hsa_circ_0070941","hsa-miR-633"
"51020","hsa_circ_0070941","hsa-miR-635"
"51021","hsa_circ_0070941","hsa-miR-643"
"51022","hsa_circ_0070941","hsa-miR-651"
"51023","hsa_circ_0070941","hsa-miR-659"
"51024","hsa_circ_0070941","hsa-miR-661"
"51025","hsa_circ_0070941","hsa-miR-665"
"51026","hsa_circ_0070941","hsa-miR-873"
"51027","hsa_circ_0070941","hsa-miR-891a"
"51028","hsa_circ_0004007","hsa-miR-1236"
"51029","hsa_circ_0004007","hsa-miR-136"
"51030","hsa_circ_0004007","hsa-miR-140-3p"
"51031","hsa_circ_0004007","hsa-miR-197"
"51032","hsa_circ_0004007","hsa-miR-375"
"51033","hsa_circ_0004007","hsa-miR-383"
"51034","hsa_circ_0004007","hsa-miR-421"
"51035","hsa_circ_0004007","hsa-miR-488"
"51036","hsa_circ_0004007","hsa-miR-508-3p"
"51037","hsa_circ_0004007","hsa-miR-515-3p"
"51038","hsa_circ_0004007","hsa-miR-515-5p"
"51039","hsa_circ_0004007","hsa-miR-519e"
"51040","hsa_circ_0005377","hsa-miR-1251"
"51041","hsa_circ_0005377","hsa-miR-377"
"51042","hsa_circ_0005377","hsa-miR-384"
"51043","hsa_circ_0005377","hsa-miR-488"
"51044","hsa_circ_0005377","hsa-miR-579"
"51045","hsa_circ_0005377","hsa-miR-582-3p"
"51046","hsa_circ_0005377","hsa-miR-587"
"51047","hsa_circ_0005377","hsa-miR-593"
"51048","hsa_circ_0005377","hsa-miR-624"
"51049","hsa_circ_0005377","hsa-miR-769-5p"
"51050","hsa_circ_0001701","hsa-miR-1200"
"51051","hsa_circ_0001701","hsa-miR-1203"
"51052","hsa_circ_0001701","hsa-miR-1229"
"51053","hsa_circ_0001701","hsa-miR-1233"
"51054","hsa_circ_0001701","hsa-miR-197"
"51055","hsa_circ_0001701","hsa-miR-409-3p"
"51056","hsa_circ_0001701","hsa-miR-431"
"51057","hsa_circ_0001701","hsa-miR-526b"
"51058","hsa_circ_0001701","hsa-miR-548g"
"51059","hsa_circ_0001701","hsa-miR-572"
"51060","hsa_circ_0001701","hsa-miR-623"
"51061","hsa_circ_0001701","hsa-miR-624"
"51062","hsa_circ_0001701","hsa-miR-640"
"51063","hsa_circ_0001701","hsa-miR-644"
"51064","hsa_circ_0001701","hsa-miR-766"
"51065","hsa_circ_0079534","hsa-miR-1179"
"51066","hsa_circ_0079534","hsa-miR-1200"
"51067","hsa_circ_0079534","hsa-miR-1231"
"51068","hsa_circ_0079534","hsa-miR-1236"
"51069","hsa_circ_0079534","hsa-miR-1238"
"51070","hsa_circ_0079534","hsa-miR-1245"
"51071","hsa_circ_0079534","hsa-miR-1246"
"51072","hsa_circ_0079534","hsa-miR-1248"
"51073","hsa_circ_0079534","hsa-miR-1256"
"51074","hsa_circ_0079534","hsa-miR-1270"
"51075","hsa_circ_0079534","hsa-miR-1286"
"51076","hsa_circ_0079534","hsa-miR-1288"
"51077","hsa_circ_0079534","hsa-miR-1290"
"51078","hsa_circ_0079534","hsa-miR-1303"
"51079","hsa_circ_0079534","hsa-miR-1324"
"51080","hsa_circ_0079534","hsa-miR-136"
"51081","hsa_circ_0079534","hsa-miR-139-3p"
"51082","hsa_circ_0079534","hsa-miR-139-5p"
"51083","hsa_circ_0079534","hsa-miR-182"
"51084","hsa_circ_0079534","hsa-miR-1825"
"51085","hsa_circ_0079534","hsa-miR-186"
"51086","hsa_circ_0079534","hsa-miR-188-3p"
"51087","hsa_circ_0079534","hsa-miR-197"
"51088","hsa_circ_0079534","hsa-miR-198"
"51089","hsa_circ_0079534","hsa-miR-203"
"51090","hsa_circ_0079534","hsa-miR-224"
"51091","hsa_circ_0079534","hsa-miR-296-5p"
"51092","hsa_circ_0079534","hsa-miR-323-3p"
"51093","hsa_circ_0079534","hsa-miR-338-3p"
"51094","hsa_circ_0079534","hsa-miR-346"
"51095","hsa_circ_0079534","hsa-miR-361-3p"
"51096","hsa_circ_0079534","hsa-miR-382"
"51097","hsa_circ_0079534","hsa-miR-421"
"51098","hsa_circ_0079534","hsa-miR-432"
"51099","hsa_circ_0079534","hsa-miR-485-3p"
"51100","hsa_circ_0079534","hsa-miR-486-3p"
"51101","hsa_circ_0079534","hsa-miR-488"
"51102","hsa_circ_0079534","hsa-miR-494"
"51103","hsa_circ_0079534","hsa-miR-502-5p"
"51104","hsa_circ_0079534","hsa-miR-507"
"51105","hsa_circ_0079534","hsa-miR-513a-5p"
"51106","hsa_circ_0079534","hsa-miR-526b"
"51107","hsa_circ_0079534","hsa-miR-532-3p"
"51108","hsa_circ_0079534","hsa-miR-545"
"51109","hsa_circ_0079534","hsa-miR-548c-3p"
"51110","hsa_circ_0079534","hsa-miR-548g"
"51111","hsa_circ_0079534","hsa-miR-548p"
"51112","hsa_circ_0079534","hsa-miR-556-3p"
"51113","hsa_circ_0079534","hsa-miR-557"
"51114","hsa_circ_0079534","hsa-miR-561"
"51115","hsa_circ_0079534","hsa-miR-576-3p"
"51116","hsa_circ_0079534","hsa-miR-578"
"51117","hsa_circ_0079534","hsa-miR-581"
"51118","hsa_circ_0079534","hsa-miR-582-3p"
"51119","hsa_circ_0079534","hsa-miR-587"
"51120","hsa_circ_0079534","hsa-miR-599"
"51121","hsa_circ_0079534","hsa-miR-606"
"51122","hsa_circ_0079534","hsa-miR-607"
"51123","hsa_circ_0079534","hsa-miR-618"
"51124","hsa_circ_0079534","hsa-miR-620"
"51125","hsa_circ_0079534","hsa-miR-630"
"51126","hsa_circ_0079534","hsa-miR-643"
"51127","hsa_circ_0079534","hsa-miR-644"
"51128","hsa_circ_0079534","hsa-miR-646"
"51129","hsa_circ_0079534","hsa-miR-647"
"51130","hsa_circ_0079534","hsa-miR-653"
"51131","hsa_circ_0079534","hsa-miR-654-3p"
"51132","hsa_circ_0079534","hsa-miR-656"
"51133","hsa_circ_0079534","hsa-miR-671-5p"
"51134","hsa_circ_0079534","hsa-miR-758"
"51135","hsa_circ_0079534","hsa-miR-766"
"51136","hsa_circ_0079534","hsa-miR-876-3p"
"51137","hsa_circ_0079534","hsa-miR-885-3p"
"51138","hsa_circ_0079534","hsa-miR-889"
"51139","hsa_circ_0079534","hsa-miR-890"
"51140","hsa_circ_0079534","hsa-miR-891b"
"51141","hsa_circ_0079534","hsa-miR-924"
"51142","hsa_circ_0079534","hsa-miR-938"
"51143","hsa_circ_0079534","hsa-miR-940"
"51144","hsa_circ_0007265","hsa-miR-1184"
"51145","hsa_circ_0007265","hsa-miR-1205"
"51146","hsa_circ_0007265","hsa-miR-1299"
"51147","hsa_circ_0007265","hsa-miR-1305"
"51148","hsa_circ_0007265","hsa-miR-136"
"51149","hsa_circ_0007265","hsa-miR-197"
"51150","hsa_circ_0007265","hsa-miR-326"
"51151","hsa_circ_0007265","hsa-miR-330-5p"
"51152","hsa_circ_0007265","hsa-miR-338-5p"
"51153","hsa_circ_0007265","hsa-miR-432"
"51154","hsa_circ_0007265","hsa-miR-492"
"51155","hsa_circ_0007265","hsa-miR-494"
"51156","hsa_circ_0007265","hsa-miR-498"
"51157","hsa_circ_0007265","hsa-miR-510"
"51158","hsa_circ_0007265","hsa-miR-512-5p"
"51159","hsa_circ_0007265","hsa-miR-515-5p"
"51160","hsa_circ_0007265","hsa-miR-571"
"51161","hsa_circ_0007265","hsa-miR-593"
"51162","hsa_circ_0007265","hsa-miR-595"
"51163","hsa_circ_0007265","hsa-miR-599"
"51164","hsa_circ_0007265","hsa-miR-647"
"51165","hsa_circ_0007265","hsa-miR-663b"
"51166","hsa_circ_0007265","hsa-miR-7"
"51167","hsa_circ_0007265","hsa-miR-766"
"51168","hsa_circ_0007265","hsa-miR-885-3p"
"51169","hsa_circ_0007265","hsa-miR-942"
"51170","hsa_circ_0001238","hsa-miR-1225-3p"
"51171","hsa_circ_0001238","hsa-miR-1227"
"51172","hsa_circ_0001238","hsa-miR-1276"
"51173","hsa_circ_0001238","hsa-miR-1286"
"51174","hsa_circ_0001238","hsa-miR-1289"
"51175","hsa_circ_0001238","hsa-miR-338-3p"
"51176","hsa_circ_0001238","hsa-miR-503"
"51177","hsa_circ_0001238","hsa-miR-526b"
"51178","hsa_circ_0001238","hsa-miR-578"
"51179","hsa_circ_0001238","hsa-miR-583"
"51180","hsa_circ_0001238","hsa-miR-625"
"51181","hsa_circ_0001238","hsa-miR-637"
"51182","hsa_circ_0001238","hsa-miR-643"
"51183","hsa_circ_0001238","hsa-miR-766"
"51184","hsa_circ_0001681","hsa-miR-1236"
"51185","hsa_circ_0001681","hsa-miR-136"
"51186","hsa_circ_0001681","hsa-miR-198"
"51187","hsa_circ_0001681","hsa-miR-488"
"51188","hsa_circ_0001681","hsa-miR-513a-5p"
"51189","hsa_circ_0001681","hsa-miR-526b"
"51190","hsa_circ_0001681","hsa-miR-548l"
"51191","hsa_circ_0001681","hsa-miR-562"
"51192","hsa_circ_0001681","hsa-miR-567"
"51193","hsa_circ_0001681","hsa-miR-570"
"51194","hsa_circ_0001681","hsa-miR-582-3p"
"51195","hsa_circ_0001681","hsa-miR-607"
"51196","hsa_circ_0001681","hsa-miR-634"
"51197","hsa_circ_0001681","hsa-miR-887"
"51198","hsa_circ_0001681","hsa-miR-924"
"51199","hsa_circ_0001681","hsa-miR-942"
"51200","hsa_circ_0008997","hsa-miR-1184"
"51201","hsa_circ_0008997","hsa-miR-1200"
"51202","hsa_circ_0008997","hsa-miR-1251"
"51203","hsa_circ_0008997","hsa-miR-146b-3p"
"51204","hsa_circ_0008997","hsa-miR-1827"
"51205","hsa_circ_0008997","hsa-miR-370"
"51206","hsa_circ_0008997","hsa-miR-579"
"51207","hsa_circ_0008997","hsa-miR-599"
"51208","hsa_circ_0008997","hsa-miR-626"
"51209","hsa_circ_0008997","hsa-miR-874"
"51210","hsa_circ_0008997","hsa-miR-876-3p"
"51211","hsa_circ_0002528","hsa-miR-1178"
"51212","hsa_circ_0002528","hsa-miR-1231"
"51213","hsa_circ_0002528","hsa-miR-1299"
"51214","hsa_circ_0002528","hsa-miR-1322"
"51215","hsa_circ_0002528","hsa-miR-182"
"51216","hsa_circ_0002528","hsa-miR-338-3p"
"51217","hsa_circ_0002528","hsa-miR-502-5p"
"51218","hsa_circ_0002528","hsa-miR-516b"
"51219","hsa_circ_0002528","hsa-miR-556-3p"
"51220","hsa_circ_0002528","hsa-miR-571"
"51221","hsa_circ_0002528","hsa-miR-663b"
"51222","hsa_circ_0002528","hsa-miR-873"
"51223","hsa_circ_0002528","hsa-miR-885-5p"
"51224","hsa_circ_0004089","hsa-miR-100"
"51225","hsa_circ_0004089","hsa-miR-1205"
"51226","hsa_circ_0004089","hsa-miR-1258"
"51227","hsa_circ_0004089","hsa-miR-1264"
"51228","hsa_circ_0004089","hsa-miR-1265"
"51229","hsa_circ_0004089","hsa-miR-1299"
"51230","hsa_circ_0004089","hsa-miR-1305"
"51231","hsa_circ_0004089","hsa-miR-142-3p"
"51232","hsa_circ_0004089","hsa-miR-145"
"51233","hsa_circ_0004089","hsa-miR-151-3p"
"51234","hsa_circ_0004089","hsa-miR-183"
"51235","hsa_circ_0004089","hsa-miR-198"
"51236","hsa_circ_0004089","hsa-miR-203"
"51237","hsa_circ_0004089","hsa-miR-217"
"51238","hsa_circ_0004089","hsa-miR-31"
"51239","hsa_circ_0004089","hsa-miR-326"
"51240","hsa_circ_0004089","hsa-miR-330-5p"
"51241","hsa_circ_0004089","hsa-miR-338-3p"
"51242","hsa_circ_0004089","hsa-miR-431"
"51243","hsa_circ_0004089","hsa-miR-487a"
"51244","hsa_circ_0004089","hsa-miR-490-5p"
"51245","hsa_circ_0004089","hsa-miR-516b"
"51246","hsa_circ_0004089","hsa-miR-548p"
"51247","hsa_circ_0004089","hsa-miR-579"
"51248","hsa_circ_0004089","hsa-miR-587"
"51249","hsa_circ_0004089","hsa-miR-593"
"51250","hsa_circ_0004089","hsa-miR-605"
"51251","hsa_circ_0004089","hsa-miR-607"
"51252","hsa_circ_0004089","hsa-miR-609"
"51253","hsa_circ_0004089","hsa-miR-651"
"51254","hsa_circ_0004089","hsa-miR-657"
"51255","hsa_circ_0004089","hsa-miR-661"
"51256","hsa_circ_0004089","hsa-miR-921"
"51257","hsa_circ_0004089","hsa-miR-942"
"51258","hsa_circ_0004089","hsa-miR-99a"
"51259","hsa_circ_0004089","hsa-miR-99b"
"51260","hsa_circ_0007587","hsa-miR-1197"
"51261","hsa_circ_0007587","hsa-miR-1236"
"51262","hsa_circ_0007587","hsa-miR-1245"
"51263","hsa_circ_0007587","hsa-miR-1248"
"51264","hsa_circ_0007587","hsa-miR-1252"
"51265","hsa_circ_0007587","hsa-miR-1256"
"51266","hsa_circ_0007587","hsa-miR-1292"
"51267","hsa_circ_0007587","hsa-miR-1305"
"51268","hsa_circ_0007587","hsa-miR-142-3p"
"51269","hsa_circ_0007587","hsa-miR-203"
"51270","hsa_circ_0007587","hsa-miR-369-5p"
"51271","hsa_circ_0007587","hsa-miR-375"
"51272","hsa_circ_0007587","hsa-miR-421"
"51273","hsa_circ_0007587","hsa-miR-431"
"51274","hsa_circ_0007587","hsa-miR-488"
"51275","hsa_circ_0007587","hsa-miR-495"
"51276","hsa_circ_0007587","hsa-miR-507"
"51277","hsa_circ_0007587","hsa-miR-515-5p"
"51278","hsa_circ_0007587","hsa-miR-518a-5p"
"51279","hsa_circ_0007587","hsa-miR-527"
"51280","hsa_circ_0007587","hsa-miR-557"
"51281","hsa_circ_0007587","hsa-miR-561"
"51282","hsa_circ_0007587","hsa-miR-578"
"51283","hsa_circ_0007587","hsa-miR-581"
"51284","hsa_circ_0007587","hsa-miR-607"
"51285","hsa_circ_0007587","hsa-miR-643"
"51286","hsa_circ_0007587","hsa-miR-644"
"51287","hsa_circ_0007587","hsa-miR-653"
"51288","hsa_circ_0007587","hsa-miR-662"
"51289","hsa_circ_0007587","hsa-miR-663b"
"51290","hsa_circ_0007587","hsa-miR-889"
"51291","hsa_circ_0007587","hsa-miR-891b"
"51292","hsa_circ_0007587","hsa-miR-942"
"51293","hsa_circ_0003288","hsa-miR-1179"
"51294","hsa_circ_0003288","hsa-miR-1200"
"51295","hsa_circ_0003288","hsa-miR-1203"
"51296","hsa_circ_0003288","hsa-miR-1204"
"51297","hsa_circ_0003288","hsa-miR-1208"
"51298","hsa_circ_0003288","hsa-miR-1225-3p"
"51299","hsa_circ_0003288","hsa-miR-1233"
"51300","hsa_circ_0003288","hsa-miR-1243"
"51301","hsa_circ_0003288","hsa-miR-1256"
"51302","hsa_circ_0003288","hsa-miR-1258"
"51303","hsa_circ_0003288","hsa-miR-1270"
"51304","hsa_circ_0003288","hsa-miR-127-5p"
"51305","hsa_circ_0003288","hsa-miR-1287"
"51306","hsa_circ_0003288","hsa-miR-1288"
"51307","hsa_circ_0003288","hsa-miR-1305"
"51308","hsa_circ_0003288","hsa-miR-136"
"51309","hsa_circ_0003288","hsa-miR-145"
"51310","hsa_circ_0003288","hsa-miR-153"
"51311","hsa_circ_0003288","hsa-miR-155"
"51312","hsa_circ_0003288","hsa-miR-1825"
"51313","hsa_circ_0003288","hsa-miR-183"
"51314","hsa_circ_0003288","hsa-miR-194"
"51315","hsa_circ_0003288","hsa-miR-223"
"51316","hsa_circ_0003288","hsa-miR-338-3p"
"51317","hsa_circ_0003288","hsa-miR-346"
"51318","hsa_circ_0003288","hsa-miR-370"
"51319","hsa_circ_0003288","hsa-miR-375"
"51320","hsa_circ_0003288","hsa-miR-377"
"51321","hsa_circ_0003288","hsa-miR-411"
"51322","hsa_circ_0003288","hsa-miR-421"
"51323","hsa_circ_0003288","hsa-miR-450b-3p"
"51324","hsa_circ_0003288","hsa-miR-487a"
"51325","hsa_circ_0003288","hsa-miR-488"
"51326","hsa_circ_0003288","hsa-miR-494"
"51327","hsa_circ_0003288","hsa-miR-495"
"51328","hsa_circ_0003288","hsa-miR-513a-3p"
"51329","hsa_circ_0003288","hsa-miR-543"
"51330","hsa_circ_0003288","hsa-miR-548c-3p"
"51331","hsa_circ_0003288","hsa-miR-548l"
"51332","hsa_circ_0003288","hsa-miR-548p"
"51333","hsa_circ_0003288","hsa-miR-561"
"51334","hsa_circ_0003288","hsa-miR-568"
"51335","hsa_circ_0003288","hsa-miR-569"
"51336","hsa_circ_0003288","hsa-miR-574-5p"
"51337","hsa_circ_0003288","hsa-miR-581"
"51338","hsa_circ_0003288","hsa-miR-583"
"51339","hsa_circ_0003288","hsa-miR-604"
"51340","hsa_circ_0003288","hsa-miR-620"
"51341","hsa_circ_0003288","hsa-miR-643"
"51342","hsa_circ_0003288","hsa-miR-645"
"51343","hsa_circ_0003288","hsa-miR-647"
"51344","hsa_circ_0003288","hsa-miR-649"
"51345","hsa_circ_0003288","hsa-miR-653"
"51346","hsa_circ_0003288","hsa-miR-654-3p"
"51347","hsa_circ_0003288","hsa-miR-659"
"51348","hsa_circ_0003288","hsa-miR-767-3p"
"51349","hsa_circ_0003288","hsa-miR-767-5p"
"51350","hsa_circ_0003288","hsa-miR-769-3p"
"51351","hsa_circ_0003288","hsa-miR-885-5p"
"51352","hsa_circ_0003288","hsa-miR-892a"
"51353","hsa_circ_0003288","hsa-miR-942"
"51354","hsa_circ_0009027","hsa-miR-1182"
"51355","hsa_circ_0009027","hsa-miR-1184"
"51356","hsa_circ_0009027","hsa-miR-1265"
"51357","hsa_circ_0009027","hsa-miR-1270"
"51358","hsa_circ_0009027","hsa-miR-1289"
"51359","hsa_circ_0009027","hsa-miR-518a-5p"
"51360","hsa_circ_0009027","hsa-miR-527"
"51361","hsa_circ_0009027","hsa-miR-620"
"51362","hsa_circ_0009027","hsa-miR-636"
"51363","hsa_circ_0009027","hsa-miR-644"
"51364","hsa_circ_0073859","hsa-miR-1204"
"51365","hsa_circ_0073859","hsa-miR-1229"
"51366","hsa_circ_0073859","hsa-miR-1231"
"51367","hsa_circ_0073859","hsa-miR-1238"
"51368","hsa_circ_0073859","hsa-miR-1243"
"51369","hsa_circ_0073859","hsa-miR-1246"
"51370","hsa_circ_0073859","hsa-miR-1276"
"51371","hsa_circ_0073859","hsa-miR-1282"
"51372","hsa_circ_0073859","hsa-miR-1289"
"51373","hsa_circ_0073859","hsa-miR-1299"
"51374","hsa_circ_0073859","hsa-miR-1324"
"51375","hsa_circ_0073859","hsa-miR-136"
"51376","hsa_circ_0073859","hsa-miR-140-3p"
"51377","hsa_circ_0073859","hsa-miR-142-5p"
"51378","hsa_circ_0073859","hsa-miR-182"
"51379","hsa_circ_0073859","hsa-miR-203"
"51380","hsa_circ_0073859","hsa-miR-31"
"51381","hsa_circ_0073859","hsa-miR-330-3p"
"51382","hsa_circ_0073859","hsa-miR-338-3p"
"51383","hsa_circ_0073859","hsa-miR-338-5p"
"51384","hsa_circ_0073859","hsa-miR-370"
"51385","hsa_circ_0073859","hsa-miR-384"
"51386","hsa_circ_0073859","hsa-miR-409-3p"
"51387","hsa_circ_0073859","hsa-miR-421"
"51388","hsa_circ_0073859","hsa-miR-431"
"51389","hsa_circ_0073859","hsa-miR-432"
"51390","hsa_circ_0073859","hsa-miR-433"
"51391","hsa_circ_0073859","hsa-miR-451"
"51392","hsa_circ_0073859","hsa-miR-502-5p"
"51393","hsa_circ_0073859","hsa-miR-503"
"51394","hsa_circ_0073859","hsa-miR-513a-5p"
"51395","hsa_circ_0073859","hsa-miR-515-5p"
"51396","hsa_circ_0073859","hsa-miR-516b"
"51397","hsa_circ_0073859","hsa-miR-520g"
"51398","hsa_circ_0073859","hsa-miR-520h"
"51399","hsa_circ_0073859","hsa-miR-526b"
"51400","hsa_circ_0073859","hsa-miR-532-3p"
"51401","hsa_circ_0073859","hsa-miR-548c-3p"
"51402","hsa_circ_0073859","hsa-miR-548k"
"51403","hsa_circ_0073859","hsa-miR-548l"
"51404","hsa_circ_0073859","hsa-miR-548m"
"51405","hsa_circ_0073859","hsa-miR-548p"
"51406","hsa_circ_0073859","hsa-miR-554"
"51407","hsa_circ_0073859","hsa-miR-562"
"51408","hsa_circ_0073859","hsa-miR-570"
"51409","hsa_circ_0073859","hsa-miR-576-5p"
"51410","hsa_circ_0073859","hsa-miR-577"
"51411","hsa_circ_0073859","hsa-miR-578"
"51412","hsa_circ_0073859","hsa-miR-579"
"51413","hsa_circ_0073859","hsa-miR-583"
"51414","hsa_circ_0073859","hsa-miR-586"
"51415","hsa_circ_0073859","hsa-miR-587"
"51416","hsa_circ_0073859","hsa-miR-591"
"51417","hsa_circ_0073859","hsa-miR-593"
"51418","hsa_circ_0073859","hsa-miR-618"
"51419","hsa_circ_0073859","hsa-miR-625"
"51420","hsa_circ_0073859","hsa-miR-635"
"51421","hsa_circ_0073859","hsa-miR-640"
"51422","hsa_circ_0073859","hsa-miR-646"
"51423","hsa_circ_0073859","hsa-miR-654-3p"
"51424","hsa_circ_0073859","hsa-miR-657"
"51425","hsa_circ_0073859","hsa-miR-661"
"51426","hsa_circ_0073859","hsa-miR-671-5p"
"51427","hsa_circ_0073859","hsa-miR-758"
"51428","hsa_circ_0073859","hsa-miR-766"
"51429","hsa_circ_0073859","hsa-miR-873"
"51430","hsa_circ_0073859","hsa-miR-876-3p"
"51431","hsa_circ_0073859","hsa-miR-885-5p"
"51432","hsa_circ_0073859","hsa-miR-891b"
"51433","hsa_circ_0073859","hsa-miR-892a"
"51434","hsa_circ_0073859","hsa-miR-924"
"51435","hsa_circ_0073859","hsa-miR-934"
"51436","hsa_circ_0073859","hsa-miR-935"
"51437","hsa_circ_0073859","hsa-miR-942"
"51438","hsa_circ_0008304","hsa-miR-1288"
"51439","hsa_circ_0008304","hsa-miR-548g"
"51440","hsa_circ_0008304","hsa-miR-605"
"51441","hsa_circ_0008304","hsa-miR-630"
"51442","hsa_circ_0087248","hsa-miR-1183"
"51443","hsa_circ_0087248","hsa-miR-1208"
"51444","hsa_circ_0087248","hsa-miR-1225-5p"
"51445","hsa_circ_0087248","hsa-miR-1246"
"51446","hsa_circ_0087248","hsa-miR-1290"
